s02cl_id,hh_id,ind_id,s07sex,s09age,d12sumres
37,H3700092,P3700237,2,55,4
37,H3700092,P3700238,1,23,3
37,H3700092,P3700239,2,31,3
37,H3700093,P3700240,2,41,3
37,H3700093,P3700241,2,19,3
37,H3700024,P3700254,2,53,2
37,H3700026,P3700255,2,63,3
37,H3700085,P3700263,2,28,5
37,H3700087,P3700266,2,30,3
37,H3700087,P3700267,2,19,3
37,H3700087,P3700268,2,37,4
37,H3700088,P3700269,1,63,2
37,H3700088,P3700270,2,37,3
37,H3700089,P3700271,2,36,2
37,H3700089,P3700272,1,65,5
37,H3700089,P3700273,1,25,3
37,H3700072,P3700400,1,23,5
37,H3700012,P3700442,1,21,5
37,H3700140,P3700443,1,25,3
37,H3700075,P3700463,1,19,3
37,H3700075,P3700464,1,53,5
38,H3800003,P3800003,2,36,2
38,H3800004,P3800004,1,44,2
38,H3800005,P3800006,2,26,2
38,H3800005,P3800007,2,20,3
38,H3800006,P3800008,2,76,3
38,H3800006,P3800009,2,26,3
38,H3800003,P3800010,2,19,3
38,H3800007,P3800011,2,28,3
38,H3800008,P3800012,2,19,3
38,H3800011,P3800016,2,42,2
38,H3800012,P3800017,2,41,3
38,H3800006,P3800020,2,19,3
38,H3800109,P3800045,2,46,3
38,H3800110,P3800046,2,63,3
38,H3800113,P3800049,1,42,3
38,H3800043,P3800050,2,24,3
38,H3800095,P3800054,2,31,3
38,H3800096,P3800055,2,31,2
38,H3800097,P3800056,2,35,3
38,H3800044,P3800057,1,30,3
38,H3800045,P3800058,2,34,2
38,H3800047,P3800059,2,70,3
38,H3800049,P3800060,2,32,3
38,H3800049,P3800061,1,28,3
38,H3800050,P3800062,2,20,3
38,H3800052,P3800063,2,30,3
38,H3800055,P3800067,1,23,3
38,H3800060,P3800071,1,24,3
38,H3800061,P3800072,1,64,3
38,H3800061,P3800073,2,27,3
38,H3800055,P3800074,1,20,3
38,H3800022,P3800085,2,20,3
38,H3800022,P3800086,2,48,3
38,H3800023,P3800087,2,25,3
38,H3800025,P3800089,2,33,3
38,H3800026,P3800091,2,40,2
38,H3800027,P3800092,2,19,3
38,H3800028,P3800093,1,24,3
38,H3800028,P3800094,1,19,3
38,H3800028,P3800095,1,19,3
38,H3800028,P3800096,2,32,2
38,H3800029,P3800097,2,40,3
38,H3800030,P3800098,2,33,2
38,H3800030,P3800099,1,20,3
38,H3800030,P3800100,2,23,3
38,H3800031,P3800101,2,21,3
38,H3800032,P3800102,2,26,3
38,H3800033,P3800103,2,19,3
38,H3800033,P3800104,2,35,3
38,H3800034,P3800105,1,19,3
38,H3800034,P3800106,2,27,2
38,H3800034,P3800107,2,60,3
38,H3800059,P3800110,1,19,3
38,H3800060,P3800111,2,56,2
38,H3800127,P3800127,2,37,3
38,H3800128,P3800128,2,51,3
38,H3800128,P3800129,2,18,3
38,H3800129,P3800130,2,34,3
38,H3800129,P3800131,2,38,3
38,H3800129,P3800132,2,38,3
38,H3800129,P3800133,2,18,3
38,H3800129,P3800134,2,18,3
38,H3800131,P3800136,1,58,2
38,H3800131,P3800137,2,54,2
38,H3800131,P3800138,2,57,3
38,H3800132,P3800139,2,22,3
38,H3800068,P3800140,2,19,3
38,H3800133,P3800141,1,21,3
38,H3800133,P3800142,1,19,3
38,H3800070,P3800143,2,19,3
38,H3800133,P3800144,1,23,3
38,H3800134,P3800145,1,43,4
38,H3800135,P3800146,1,27,4
38,H3800135,P3800147,2,81,3
38,H3800066,P3800148,2,18,3
38,H3800086,P3800169,2,18,3
38,H3800086,P3800170,2,18,3
38,H3800086,P3800171,2,19,3
38,H3800064,P3800172,2,25,3
38,H3800064,P3800173,2,41,2
38,H3800064,P3800174,2,26,3
38,H3800065,P3800176,1,35,2
38,H3800065,P3800177,2,25,2
38,H3800065,P3800178,2,64,4
38,H3800066,P3800179,2,34,3
38,H3800066,P3800180,2,43,3
38,H3800088,P3800182,2,31,2
38,H3800089,P3800183,2,36,3
38,H3800090,P3800184,2,39,3
38,H3800090,P3800185,2,18,3
38,H3800094,P3800189,2,41,3
38,H3800095,P3800190,2,22,3
38,H3800045,P3800191,2,18,3
38,H3800051,P3800194,2,50,2
38,H3800058,P3800197,2,35,3
38,H3800059,P3800198,1,20,3
38,H3800061,P3800199,1,19,3
38,H3800055,P3800200,1,25,3
38,H3800053,P3800201,2,35,3
38,H3800106,P3800211,2,51,3
38,H3800107,P3800212,2,37,2
38,H3800108,P3800213,2,54,2
38,H3800109,P3800214,2,22,3
38,H3800113,P3800216,2,25,3
38,H3800114,P3800218,2,22,3
38,H3800116,P3800220,1,41,3
38,H3800116,P3800221,2,34,3
38,H3800117,P3800222,1,18,3
38,H3800118,P3800223,2,44,3
38,H3800119,P3800224,1,41,3
38,H3800045,P3800225,1,18,3
38,H3800046,P3800226,1,22,3
38,H3800049,P3800227,1,63,3
38,H3800050,P3800228,2,37,3
38,H3800051,P3800229,1,50,2
38,H3800114,P3800230,1,25,3
38,H3800057,P3800231,2,56,3
38,H3800116,P3800232,1,20,3
38,H3800060,P3800233,1,57,2
38,H3800061,P3800234,1,18,3
38,H3800118,P3800235,1,29,3
38,H3800118,P3800236,2,23,3
38,H3800118,P3800237,2,25,3
38,H3800116,P3800238,2,18,3
38,H3800085,P3800253,2,42,2
38,H3800085,P3800254,2,27,3
38,H3800088,P3800255,2,77,3
38,H3800068,P3800257,1,20,3
38,H3800133,P3800258,2,32,3
38,H3800069,P3800259,2,20,3
38,H3800070,P3800260,1,25,3
38,H3800134,P3800261,2,41,3
38,H3800135,P3800263,1,21,3
38,H3800072,P3800264,2,35,2
38,H3800073,P3800266,2,34,3
38,H3800077,P3800270,2,27,3
38,H3800072,P3800271,1,19,3
38,H3800078,P3800272,2,33,3
38,H3800137,P3800274,2,30,3
38,H3800135,P3800276,2,21,3
38,H3800139,P3800277,1,20,3
38,H3800128,P3800279,2,25,2
38,H3800141,P3800280,1,20,3
39,H3900005,P3900001,1,24,3
39,H3900005,P3900002,2,24,2
39,H3900005,P3900003,2,20,3
39,H3900005,P3900004,2,23,3
39,H3900007,P3900005,2,24,1
39,H3900009,P3900006,2,21,3
39,H3900011,P3900007,2,19,3
39,H3900012,P3900008,1,37,3
39,H3900013,P3900009,1,18,3
39,H3900013,P3900010,1,37,3
39,H3900016,P3900011,2,25,3
39,H3900018,P3900012,1,44,3
39,H3900015,P3900013,2,32,2
39,H3900022,P3900014,1,73,3
39,H3900022,P3900015,2,69,3
39,H3900022,P3900016,2,21,2
39,H3900105,P3900018,2,37,3
39,H3900065,P3900019,2,86,3
39,H3900065,P3900020,1,50,3
39,H3900019,P3900021,2,19,3
39,H3900024,P3900022,1,49,3
39,H3900025,P3900023,2,34,2
39,H3900025,P3900024,2,71,2
39,H3900025,P3900025,1,35,4
39,H3900026,P3900026,2,25,3
39,H3900027,P3900027,1,21,3
39,H3900028,P3900028,2,35,2
39,H3900025,P3900029,2,31,2
39,H3900029,P3900030,1,27,3
39,H3900031,P3900032,2,23,3
39,H3900031,P3900033,2,19,3
39,H3900032,P3900034,2,33,3
39,H3900034,P3900037,2,72,3
39,H3900034,P3900038,2,48,2
39,H3900029,P3900039,2,55,2
39,H3900035,P3900040,2,24,3
39,H3900067,P3900045,2,38,3
39,H3900067,P3900046,1,19,3
39,H3900068,P3900047,2,22,3
39,H3900069,P3900049,1,33,3
39,H3900069,P3900050,1,44,1
39,H3900070,P3900051,1,33,3
39,H3900071,P3900052,2,29,3
39,H3900072,P3900053,2,21,3
39,H3900073,P3900054,2,22,3
39,H3900073,P3900055,1,18,3
39,H3900073,P3900056,2,37,3
39,H3900073,P3900057,2,49,2
39,H3900075,P3900059,2,38,3
39,H3900075,P3900060,2,18,3
39,H3900076,P3900061,2,48,3
39,H3900077,P3900062,2,27,2
39,H3900106,P3900064,2,21,3
39,H3900107,P3900065,2,46,2
39,H3900108,P3900067,2,19,3
39,H3900110,P3900070,1,19,3
39,H3900111,P3900072,2,21,3
39,H3900111,P3900073,1,68,3
39,H3900113,P3900078,2,30,3
39,H3900114,P3900079,2,24,3
39,H3900115,P3900080,2,35,3
39,H3900115,P3900081,2,47,3
39,H3900116,P3900082,1,18,3
39,H3900110,P3900083,1,22,3
39,H3900111,P3900084,2,24,3
39,H3900005,P3900085,2,27,2
39,H3900006,P3900086,2,23,3
39,H3900008,P3900087,2,34,3
39,H3900011,P3900089,1,24,3
39,H3900012,P3900090,1,19,3
39,H3900013,P3900091,2,30,3
39,H3900014,P3900093,2,36,3
39,H3900014,P3900094,2,52,3
39,H3900015,P3900095,1,19,3
39,H3900017,P3900096,2,35,3
39,H3900014,P3900097,1,23,3
39,H3900126,P3900098,2,21,3
39,H3900023,P3900099,1,19,3
39,H3900023,P3900100,1,19,3
39,H3900023,P3900101,1,32,3
39,H3900065,P3900102,2,89,3
39,H3900064,P3900103,1,56,1
39,H3900019,P3900104,2,39,3
39,H3900019,P3900105,1,19,3
39,H3900136,P3900106,2,25,3
39,H3900137,P3900107,2,28,3
39,H3900138,P3900108,2,65,2
39,H3900139,P3900110,2,19,3
39,H3900140,P3900111,2,66,4
39,H3900141,P3900112,2,25,3
39,H3900140,P3900113,2,37,2
39,H3900140,P3900114,1,19,3
39,H3900142,P3900115,2,35,2
39,H3900143,P3900116,2,48,3
39,H3900145,P3900118,1,44,3
39,H3900145,P3900119,2,42,3
39,H3900015,P3900120,1,56,3
39,H3900111,P3900121,2,23,3
39,H3900111,P3900122,2,80,3
39,H3900106,P3900123,2,26,3
39,H3900098,P3900127,1,55,2
39,H3900098,P3900128,2,51,2
39,H3900100,P3900131,1,29,3
39,H3900100,P3900132,2,23,3
39,H3900102,P3900135,2,53,3
39,H3900015,P3900136,1,23,3
39,H3900005,P3900137,1,21,3
39,H3900095,P3900139,2,63,3
39,H3900102,P3900142,1,21,3
39,H3900095,P3900143,1,18,3
39,H3900065,P3900144,1,19,3
39,H3900052,P3900148,1,32,3
39,H3900053,P3900149,2,23,3
39,H3900053,P3900150,2,46,3
39,H3900054,P3900151,1,30,3
39,H3900054,P3900152,2,25,2
39,H3900051,P3900153,2,24,3
39,H3900053,P3900154,2,28,3
39,H3900045,P3900155,2,44,3
39,H3900049,P3900156,1,19,3
39,H3900101,P3900157,1,21,3
39,H3900053,P3900160,1,28,3
39,H3900085,P3900169,2,29,2
39,H3900085,P3900170,1,36,3
39,H3900086,P3900171,2,18,3
39,H3900087,P3900172,2,22,3
39,H3900088,P3900173,2,31,2
39,H3900089,P3900174,2,28,3
39,H3900091,P3900176,2,46,3
39,H3900091,P3900177,1,20,3
39,H3900094,P3900181,2,33,2
39,H3900094,P3900182,2,70,3
39,H3900095,P3900183,1,71,3
39,H3900095,P3900184,2,21,3
39,H3900095,P3900185,1,25,3
39,H3900097,P3900188,1,19,3
39,H3900087,P3900189,2,52,2
39,H3900125,P3900201,2,28,2
39,H3900065,P3900203,2,49,2
39,H3900019,P3900205,1,19,3
39,H3900079,P3900211,2,50,3
39,H3900080,P3900212,2,32,3
39,H3900081,P3900213,2,28,3
39,H3900082,P3900214,2,61,3
39,H3900081,P3900215,1,22,3
39,H3900082,P3900216,1,71,3
39,H3900080,P3900217,1,35,3
39,H3900009,P3900223,1,27,3
39,H3900009,P3900224,1,19,3
39,H3900035,P3900232,1,19,3
39,H3900036,P3900233,2,20,3
39,H3900036,P3900234,2,62,3
39,H3900036,P3900235,1,71,3
39,H3900036,P3900236,2,19,3
39,H3900037,P3900237,1,23,3
39,H3900037,P3900238,1,19,3
39,H3900037,P3900239,2,22,3
39,H3900037,P3900240,2,18,3
39,H3900038,P3900241,1,32,3
39,H3900036,P3900242,2,30,3
39,H3900039,P3900243,2,40,2
39,H3900039,P3900244,2,20,3
39,H3900035,P3900245,2,60,4
39,H3900039,P3900246,1,52,2
39,H3900026,P3900247,1,23,3
39,H3900024,P3900248,2,31,3
39,H3900030,P3900249,2,49,3
39,H3900053,P3900250,2,20,3
39,H3900018,P3900251,2,18,3
39,H3900043,P3900253,1,51,3
39,H3900044,P3900254,1,23,3
39,H3900044,P3900255,1,21,3
39,H3900045,P3900257,1,20,3
39,H3900045,P3900258,2,28,2
39,H3900046,P3900259,2,19,3
39,H3900046,P3900260,2,21,2
39,H3900047,P3900261,2,33,3
39,H3900047,P3900262,2,40,3
39,H3900048,P3900263,2,58,3
39,H3900048,P3900264,1,19,3
39,H3900048,P3900265,1,21,3
39,H3900049,P3900266,1,30,3
39,H3900049,P3900267,1,29,3
39,H3900050,P3900269,1,21,3
39,H3900051,P3900272,2,37,3
39,H3900051,P3900273,2,59,3
39,H3900127,P3900274,2,41,3
39,H3900128,P3900275,1,28,3
39,H3900130,P3900277,2,55,2
39,H3900130,P3900278,1,20,3
39,H3900131,P3900279,2,31,3
39,H3900132,P3900280,2,31,3
39,H3900133,P3900281,2,28,1
39,H3900134,P3900282,2,67,3
39,H3900134,P3900283,1,29,3
39,H3900135,P3900284,1,30,3
39,H3900001,P3900285,2,27,3
39,H3900001,P3900286,1,22,3
39,H3900001,P3900287,1,20,3
39,H3900002,P3900288,2,34,3
39,H3900003,P3900289,2,32,3
39,H3900003,P3900290,2,24,3
39,H3900004,P3900291,1,31,2
39,H3900004,P3900292,2,31,2
39,H3900005,P3900293,2,69,3
40,H4000117,P4000002,1,42,4
40,H4000117,P4000003,2,33,2
40,H4000119,P4000005,2,19,3
40,H4000120,P4000006,1,82,3
40,H4000120,P4000007,1,30,3
40,H4000109,P4000009,1,20,3
40,H4000121,P4000010,1,30,2
40,H4000122,P4000011,1,49,2
40,H4000146,P4000012,1,22,3
40,H4000146,P4000013,2,23,3
40,H4000146,P4000014,1,21,3
40,H4000107,P4000019,1,28,3
40,H4000116,P4000020,2,30,3
40,H4000027,P4000043,2,27,3
40,H4000033,P4000044,2,29,3
40,H4000034,P4000045,2,38,3
40,H4000019,P4000046,2,45,3
40,H4000091,P4000047,2,22,3
40,H4000035,P4000049,2,43,2
40,H4000035,P4000050,1,22,3
40,H4000036,P4000051,2,21,3
40,H4000036,P4000052,2,45,2
40,H4000036,P4000053,1,23,3
40,H4000036,P4000054,1,54,3
40,H4000071,P4000064,2,49,3
40,H4000071,P4000065,2,30,3
40,H4000087,P4000066,1,23,3
40,H4000072,P4000067,1,26,3
40,H4000073,P4000068,2,55,3
40,H4000074,P4000069,2,33,3
40,H4000066,P4000071,1,18,3
40,H4000087,P4000072,1,25,3
40,H4000069,P4000086,2,19,3
40,H4000086,P4000088,1,21,3
40,H4000086,P4000089,2,73,3
40,H4000071,P4000090,1,24,3
40,H4000087,P4000091,2,52,2
40,H4000087,P4000092,2,18,3
40,H4000089,P4000094,2,23,3
40,H4000072,P4000095,1,21,3
40,H4000091,P4000097,2,56,2
40,H4000071,P4000098,1,62,3
40,H4000115,P4000099,1,22,3
40,H4000022,P4000106,1,35,3
40,H4000022,P4000107,2,24,3
40,H4000024,P4000110,1,43,3
40,H4000025,P4000111,2,31,3
40,H4000026,P4000112,1,50,2
40,H4000027,P4000113,2,51,3
40,H4000027,P4000114,1,19,3
40,H4000028,P4000116,1,20,3
40,H4000029,P4000117,1,29,2
40,H4000029,P4000118,1,27,3
40,H4000030,P4000120,1,20,3
40,H4000030,P4000121,2,43,2
40,H4000031,P4000122,1,23,3
40,H4000032,P4000126,2,41,2
40,H4000058,P4000127,2,28,3
40,H4000058,P4000128,1,18,3
40,H4000108,P4000130,1,70,3
40,H4000053,P4000131,2,56,2
40,H4000151,P4000132,1,49,3
40,H4000043,P4000134,2,23,3
40,H4000087,P4000135,1,54,2
40,H4000043,P4000148,2,24,3
40,H4000044,P4000149,2,19,3
40,H4000044,P4000150,1,20,3
40,H4000046,P4000151,2,28,3
40,H4000047,P4000152,1,21,3
40,H4000047,P4000153,1,20,3
40,H4000048,P4000154,2,22,3
40,H4000050,P4000157,2,22,3
40,H4000052,P4000159,2,24,3
40,H4000043,P4000160,2,82,3
40,H4000053,P4000161,2,24,3
40,H4000054,P4000162,1,73,3
40,H4000055,P4000163,2,51,3
40,H4000056,P4000164,2,35,2
40,H4000056,P4000165,1,36,4
40,H4000057,P4000166,2,20,3
40,H4000141,P4000167,1,49,2
40,H4000127,P4000169,1,39,3
40,H4000127,P4000170,2,33,3
40,H4000129,P4000172,2,58,2
40,H4000129,P4000173,2,33,3
40,H4000130,P4000174,2,20,3
40,H4000130,P4000175,2,18,3
40,H4000130,P4000176,2,21,3
40,H4000130,P4000177,2,22,2
40,H4000130,P4000178,2,20,3
40,H4000148,P4000179,1,20,3
40,H4000149,P4000180,1,59,3
40,H4000149,P4000181,2,50,2
40,H4000150,P4000182,2,26,3
40,H4000150,P4000183,1,24,3
40,H4000041,P4000185,2,59,3
40,H4000042,P4000186,2,35,3
40,H4000151,P4000187,2,41,3
40,H4000041,P4000188,1,22,3
40,H4000101,P4000190,2,24,3
40,H4000101,P4000191,2,20,3
40,H4000101,P4000192,1,25,3
40,H4000102,P4000193,2,35,3
40,H4000103,P4000195,1,28,3
40,H4000104,P4000196,1,39,2
40,H4000014,P4000197,2,28,3
40,H4000015,P4000198,2,33,4
40,H4000016,P4000199,1,27,3
40,H4000017,P4000200,2,31,3
40,H4000018,P4000201,2,31,3
40,H4000102,P4000202,1,40,3
40,H4000101,P4000203,2,52,3
40,H4000020,P4000204,2,29,3
40,H4000103,P4000205,2,26,3
40,H4000001,P4000211,1,18,3
40,H4000001,P4000212,2,18,3
40,H4000001,P4000213,2,37,2
40,H4000002,P4000214,1,31,3
40,H4000002,P4000215,2,47,2
40,H4000001,P4000216,1,19,3
40,H4000001,P4000217,2,68,3
40,H4000006,P4000218,1,18,3
40,H4000006,P4000219,1,31,3
40,H4000007,P4000220,2,26,3
40,H4000006,P4000222,1,21,3
40,H4000009,P4000223,1,25,3
40,H4000012,P4000225,2,31,3
40,H4000110,P4000228,1,24,3
40,H4000110,P4000229,2,51,2
40,H4000110,P4000230,1,20,3
40,H4000147,P4000231,2,30,3
40,H4000111,P4000232,2,43,3
40,H4000113,P4000234,1,29,3
40,H4000113,P4000235,2,22,3
40,H4000114,P4000236,2,62,3
40,H4000114,P4000237,1,20,3
40,H4000106,P4000238,1,30,3
40,H4000107,P4000239,1,24,3
40,H4000115,P4000241,2,18,3
40,H4000002,P4000242,2,37,3
40,H4000003,P4000243,2,40,3
40,H4000001,P4000246,2,21,3
40,H4000006,P4000247,2,57,2
40,H4000007,P4000248,2,22,3
40,H4000005,P4000249,2,31,3
40,H4000009,P4000251,2,40,3
40,H4000006,P4000253,1,19,3
40,H4000012,P4000255,1,40,3
40,H4000106,P4000256,2,23,3
40,H4000107,P4000257,1,62,3
40,H4000107,P4000258,2,22,3
40,H4000108,P4000259,2,56,3
40,H4000108,P4000260,2,19,3
40,H4000109,P4000261,1,19,3
40,H4000109,P4000262,2,40,3
40,H4000064,P4000263,2,19,3
40,H4000065,P4000264,2,42,2
40,H4000065,P4000265,1,41,2
40,H4000067,P4000268,2,30,3
40,H4000069,P4000270,2,22,3
40,H4000070,P4000271,2,23,3
40,H4000086,P4000272,2,25,3
40,H4000086,P4000273,1,30,3
40,H4000131,P4000274,2,24,3
40,H4000131,P4000275,1,26,3
40,H4000132,P4000276,1,41,3
40,H4000132,P4000277,1,19,3
40,H4000133,P4000278,2,18,3
40,H4000134,P4000279,2,33,3
40,H4000134,P4000280,1,41,3
40,H4000134,P4000281,1,21,3
40,H4000135,P4000282,2,51,2
40,H4000137,P4000286,2,23,3
40,H4000138,P4000287,2,31,3
40,H4000140,P4000289,2,31,3
40,H4000143,P4000290,2,34,3
41,H4100001,P4100001,2,34,3
41,H4100002,P4100002,1,36,3
41,H4100003,P4100003,2,26,3
41,H4100003,P4100004,2,29,3
41,H4100005,P4100006,1,34,5
41,H4100005,P4100007,2,39,5
41,H4100005,P4100008,2,26,3
41,H4100006,P4100009,2,25,3
41,H4100007,P4100010,2,24,3
41,H4100008,P4100011,2,28,3
41,H4100008,P4100012,1,34,3
41,H4100008,P4100013,2,34,3
41,H4100009,P4100014,1,25,3
41,H4100011,P4100016,2,18,3
41,H4100011,P4100017,2,37,3
41,H4100011,P4100018,1,41,3
41,H4100002,P4100020,2,32,3
41,H4100011,P4100021,2,37,3
41,H4100010,P4100022,2,18,3
41,H4100013,P4100023,2,26,5
41,H4100014,P4100024,2,20,2
41,H4100016,P4100026,2,22,5
41,H4100016,P4100027,1,27,5
41,H4100009,P4100028,1,31,3
41,H4100014,P4100029,1,21,5
41,H4100012,P4100030,1,32,3
41,H4100118,P4100043,2,23,5
41,H4100117,P4100044,2,33,3
41,H4100116,P4100045,2,27,2
41,H4100115,P4100047,1,34,3
41,H4100115,P4100048,2,18,3
41,H4100115,P4100049,2,18,3
41,H4100113,P4100053,2,19,5
41,H4100113,P4100054,2,32,5
41,H4100043,P4100064,2,23,3
41,H4100043,P4100065,2,26,3
41,H4100044,P4100066,1,37,5
41,H4100063,P4100068,2,19,3
41,H4100062,P4100069,2,46,2
41,H4100062,P4100072,1,23,3
41,H4100043,P4100073,2,28,3
41,H4100031,P4100074,2,57,3
41,H4100031,P4100075,2,20,3
41,H4100127,P4100085,2,46,2
41,H4100128,P4100086,2,51,3
41,H4100128,P4100087,2,42,3
41,H4100128,P4100088,2,26,3
41,H4100129,P4100089,2,29,2
41,H4100130,P4100090,2,22,5
41,H4100130,P4100091,2,18,5
41,H4100130,P4100092,1,21,3
41,H4100130,P4100093,2,46,3
41,H4100130,P4100094,1,51,3
41,H4100023,P4100096,2,54,3
41,H4100023,P4100097,2,26,5
41,H4100023,P4100098,2,19,5
41,H4100024,P4100099,1,58,2
41,H4100024,P4100101,2,20,3
41,H4100024,P4100102,2,23,3
41,H4100026,P4100103,2,19,3
41,H4100026,P4100104,2,23,3
41,H4100031,P4100105,2,36,3
41,H4100119,P4100106,2,36,3
41,H4100119,P4100107,2,25,2
41,H4100120,P4100108,1,22,3
41,H4100121,P4100109,2,30,2
41,H4100121,P4100110,2,24,5
41,H4100121,P4100111,2,33,3
41,H4100121,P4100112,1,18,3
41,H4100122,P4100113,1,23,2
41,H4100123,P4100114,1,19,3
41,H4100123,P4100115,1,18,3
41,H4100123,P4100116,1,20,3
41,H4100124,P4100117,2,36,5
41,H4100124,P4100118,1,19,5
41,H4100123,P4100119,2,40,2
41,H4100123,P4100120,1,18,3
41,H4100125,P4100121,1,73,3
41,H4100126,P4100122,2,35,5
41,H4100094,P4100123,2,23,3
41,H4100094,P4100124,2,20,3
41,H4100095,P4100125,2,44,2
41,H4100095,P4100126,2,66,3
41,H4100094,P4100128,2,44,5
41,H4100096,P4100129,1,56,5
41,H4100096,P4100130,2,20,3
41,H4100096,P4100131,2,25,3
41,H4100126,P4100132,2,60,3
41,H4100096,P4100133,2,41,3
41,H4100070,P4100137,1,39,5
41,H4100075,P4100141,2,22,3
41,H4100075,P4100142,2,18,5
41,H4100075,P4100143,1,18,5
41,H4100038,P4100148,2,24,3
41,H4100039,P4100149,2,43,3
41,H4100039,P4100150,2,23,3
41,H4100040,P4100152,1,50,2
41,H4100040,P4100153,2,,5
41,H4100090,P4100157,2,30,5
41,H4100089,P4100159,1,31,3
41,H4100089,P4100160,2,23,3
41,H4100089,P4100161,1,22,3
41,H4100088,P4100162,2,48,3
41,H4100088,P4100163,1,58,3
41,H4100087,P4100164,2,26,3
41,H4100086,P4100166,2,19,3
41,H4100085,P4100167,2,30,5
41,H4100085,P4100168,2,34,3
41,H4100064,P4100169,1,19,3
41,H4100067,P4100174,2,31,3
41,H4100067,P4100175,1,18,3
41,H4100069,P4100178,2,35,3
41,H4100069,P4100179,2,41,3
41,H4100069,P4100180,2,18,3
41,H4100071,P4100183,2,31,2
41,H4100071,P4100184,1,38,4
41,H4100072,P4100185,1,24,5
41,H4100072,P4100186,1,23,3
41,H4100073,P4100187,1,24,3
41,H4100064,P4100188,1,44,2
41,H4100044,P4100190,2,38,3
41,H4100044,P4100191,2,34,3
41,H4100044,P4100192,2,28,3
41,H4100045,P4100193,2,21,3
41,H4100046,P4100194,2,22,3
41,H4100046,P4100195,2,45,5
41,H4100047,P4100196,1,55,3
41,H4100048,P4100197,2,35,3
41,H4100049,P4100198,2,22,5
41,H4100049,P4100199,2,20,4
41,H4100049,P4100200,2,28,3
41,H4100050,P4100201,2,18,3
41,H4100050,P4100202,2,28,3
41,H4100050,P4100203,2,40,5
41,H4100051,P4100204,2,19,5
41,H4100052,P4100206,2,61,3
41,H4100052,P4100207,2,29,3
41,H4100053,P4100208,2,39,3
41,H4100063,P4100209,2,26,3
41,H4100063,P4100210,2,72,3
41,H4100133,P4100211,2,32,3
41,H4100133,P4100212,2,20,3
41,H4100133,P4100213,1,21,5
41,H4100133,P4100214,1,21,5
41,H4100148,P4100232,2,20,3
41,H4100148,P4100233,1,18,3
41,H4100149,P4100234,2,55,2
41,H4100150,P4100235,2,20,3
41,H4100151,P4100236,2,22,3
41,H4100152,P4100237,2,40,3
41,H4100152,P4100238,2,18,3
41,H4100152,P4100239,2,20,3
41,H4100033,P4100240,2,55,3
41,H4100033,P4100241,1,62,3
41,H4100033,P4100242,2,22,5
41,H4100149,P4100243,2,32,3
41,H4100152,P4100244,2,18,3
41,H4100034,P4100245,2,23,5
41,H4100035,P4100246,2,31,5
41,H4100036,P4100247,1,53,5
41,H4100037,P4100248,2,43,3
41,H4100036,P4100249,2,41,2
41,H4100038,P4100251,2,22,3
41,H4100038,P4100252,1,75,3
41,H4100026,P4100253,2,38,3
41,H4100027,P4100254,2,22,3
41,H4100027,P4100255,2,28,2
41,H4100027,P4100256,2,22,3
41,H4100028,P4100257,2,25,3
41,H4100029,P4100258,2,26,5
41,H4100030,P4100259,2,22,3
41,H4100030,P4100260,2,22,3
41,H4100030,P4100261,1,27,3
41,H4100030,P4100262,1,31,3
41,H4100030,P4100263,2,23,3
41,H4100030,P4100264,2,18,3
41,H4100032,P4100265,1,23,5
41,H4100128,P4100274,1,18,3
41,H4100131,P4100275,2,38,3
41,H4100131,P4100276,2,20,3
41,H4100131,P4100277,1,21,3
41,H4100131,P4100279,2,19,3
41,H4100132,P4100280,2,42,3
41,H4100013,P4100288,1,23,3
41,H4100047,P4100290,1,20,3
42,H4200001,P4200001,2,26,3
42,H4200002,P4200002,1,28,3
42,H4200003,P4200004,2,37,3
42,H4200003,P4200005,2,20,3
42,H4200003,P4200006,1,19,3
42,H4200004,P4200007,2,20,3
42,H4200006,P4200009,2,48,3
42,H4200006,P4200010,2,20,3
42,H4200007,P4200011,2,26,3
42,H4200008,P4200012,2,22,3
42,H4200008,P4200013,2,20,2
42,H4200010,P4200016,2,19,3
42,H4200010,P4200017,2,20,3
42,H4200007,P4200018,1,28,3
42,H4200009,P4200019,2,25,3
42,H4200011,P4200020,1,23,3
42,H4200006,P4200021,1,54,3
42,H4200004,P4200022,2,27,2
42,H4200011,P4200024,2,21,3
42,H4200048,P4200043,2,27,3
42,H4200050,P4200045,1,54,2
42,H4200050,P4200046,2,51,3
42,H4200053,P4200049,2,62,3
42,H4200051,P4200050,2,39,2
42,H4200054,P4200053,2,40,3
42,H4200055,P4200054,2,22,3
42,H4200050,P4200055,2,20,3
42,H4200050,P4200056,2,19,3
42,H4200056,P4200057,1,49,3
42,H4200056,P4200058,2,23,3
42,H4200057,P4200059,1,23,3
42,H4200057,P4200060,1,40,3
42,H4200057,P4200061,1,19,3
42,H4200056,P4200063,2,44,3
42,H4200064,P4200066,2,30,3
42,H4200065,P4200068,2,66,3
42,H4200066,P4200070,2,50,3
42,H4200067,P4200071,2,38,3
42,H4200068,P4200072,1,24,3
42,H4200068,P4200073,2,22,3
42,H4200113,P4200074,2,20,3
42,H4200113,P4200075,2,19,3
42,H4200114,P4200076,2,26,3
42,H4200115,P4200077,2,23,3
42,H4200116,P4200080,2,21,3
42,H4200130,P4200094,1,21,3
